"att_1","att_2","att_3","att_4","att_5","att_6","att_7","att_8","att_9","att_10","att_11","att_12","att_13","att_14","att_15","att_16","att_17","att_18","att_19","att_20","att_21","att_22","class"
0.167145,-0.022124,0.006506,-0.099015,0.010386,-0.000283,0.004463,-0.000165,0.000012,1,0.825904,0.813601,0.48167,0.1,0.3,0.687919,0.113097,,0.276754,0.005866,,,1
0.12143,-0.032781,0.018972,-0.403381,0.083942,-0.004509,0.097825,-0.007226,0.001005,1,0.796226,0.804055,0.323679,,0.1,0.643549,0.152063,0.111111,0.222848,0.002466,,,1
0.072857,-0.02822,0.024247,-0.398002,0.123893,-0.009884,0.165495,-0.018291,0.003781,1,0.793868,0.808211,0.473884,0.2,0.1,0.638411,0.195188,0.285714,0.166411,0.000767,,,1
0.285712,-0.025171,0.004753,-0.211233,0.014312,-0.00025,0.011539,-0.000277,0.000012,1,0.789369,0.786606,0.25594,0.1,0.1,0.907036,0.067601,0.133333,0.289169,0.006992,,,1
0.167144,-0.015026,0.003023,-0.06042,0.004266,-0.000078,0.001732,-0.000042,0.000002,1,0.796545,0.799486,0.120469,0.1,0.1,0.707504,0.116195,,0.353882,0.015683,,,1
0.192852,-0.026775,0.008528,-0.295856,0.033963,-0.001002,0.035678,-0.001451,0.000111,1,0.806113,0.788279,0.395131,0.1,0.1,0.6753,0.089347,0.076923,0.233641,0.00298,,,1
0.021428,-0.027519,0.076524,-0.214192,0.216321,-0.055897,0.159331,-0.057178,0.038313,1,,,0.351572,,,0.755638,0.334608,0.5,0.117218,0.000189,,,1
0.044285,-0.041305,0.086099,-0.312063,0.236055,-0.045696,0.168837,-0.045355,0.022755,1,0.724834,,0.118887,,,0.561599,0.339985,0.2,0.149505,0.0005,,,1
0.291435,-0.000089,0.000023,-0.143878,-0.000058,-0.000001,0.005683,0.000002,0,1,,0.83172,0.423137,,0.3,0.585482,0.075603,0.111111,0.308886,0.009103,1.636364,,1
0.024286,-0.003434,0.001125,-0.160472,0.018578,-0.000565,0.082479,-0.003388,0.000267,1,,0.67021,0.417939,,,0.585095,0.361912,0.666667,0.174197,0.000921,,,1
0.054286,-0.000016,0.000034,-0.286214,-0.000007,-0.000014,0.120695,0.000013,0.000005,1,,0.753283,0.428262,,0.1,0.537821,0.25443,,0.159432,0.000646,0.142857,,1
0.028572,-0.003227,0.000885,-0.000289,0.000041,-0.000001,0.000155,-0.000005,0,1,,,1,,,0.548048,0.42223,0.333333,0.525817,0.076443,,,1
0.052858,-0.006305,0.001721,-0.212398,0.020795,-0.000526,0.066649,-0.00231,0.000151,1,,0.778053,0.422228,,0.3,0.611924,0.237871,,0.175893,0.000957,,,1
0.174289,-0.010308,0.0014,-0.118522,0.005628,-0.000071,0.006258,-0.000105,0.000003,1,0.762562,0.778736,0.153425,0.1,0.1,0.577073,0.094808,,0.340394,0.013425,,,1
0.055715,-0.012502,0.006245,-0.068158,0.012373,-0.000577,0.006548,-0.000425,0.000052,1,0.811878,,0.096919,0.1,0.1,0.602726,0.246693,,0.272232,0.005492,,,1
1.254283,-0.005775,0.000091,-0.019796,-0.000012,0,0.000103,0,0,1,0.809931,,0.12108,0.1,,0.731297,0.018644,,0.835863,0.488134,1.987805,,1
1.025695,-0.012346,0.000363,-0.222873,0.002146,-0.000006,0.003949,-0.000013,0,1,0.816125,0.827022,0.420988,0.1,0.1,0.619108,0.021161,,0.397091,0.024863,,,1
0.031428,-0.01383,0.013732,-0.286428,0.1031,-0.009505,0.202233,-0.025846,0.006174,1,,0.673223,0.42053,,,0.552048,0.310281,,0.141259,0.000398,,,1
0.027142,-0.019778,0.031926,-0.054433,0.031759,-0.004755,0.008396,-0.001737,0.000673,1,,,1,,,0.630067,0.534071,,0.208424,0.001887,,,1
0.060001,-0.008187,0.002523,-0.157719,0.017475,-0.000499,0.032036,-0.001256,0.000093,1,,0.829982,0.417394,,0.3,0.593875,0.177949,,0.215268,0.002147,,,1
0.114286,-0.011938,0.002811,-0.063586,0.005212,-0.000112,0.002729,-0.000078,0.000004,1,0.806514,0.761963,0.11342,0.3,0.1,0.593889,0.179482,,0.360671,0.016922,,,1
0.295708,-0.022315,0.00377,-0.002216,0.00008,0,0.000269,-0.000006,0,1,0.790956,,0.121421,0.3,,0.598773,0.072883,,0.419999,0.031117,0.5,,1
0.131426,-0.025102,0.011039,-0.430345,0.068268,-0.002786,0.110908,-0.006243,0.00066,1,0.795038,0.815274,0.297624,0.1,0.2,0.570732,0.111315,,0.191729,0.001351,,,1
0.162855,-0.034773,0.016613,0.000363,-0.000063,0.000003,0.000049,-0.000003,0,1,0.781792,,0.12185,0.1,,0.578729,0.103174,,0.189687,0.001295,,,1
0.195711,-0.022964,0.006027,-0.152993,0.014337,-0.000347,0.00922,-0.000305,0.000019,1,0.822912,0.763304,0.154173,0.3,0.3,0.548742,0.087155,,0.308274,0.009031,,,1
0.134286,-0.022062,0.008101,-0.181654,0.024059,-0.000817,0.018972,-0.000889,0.000078,1,0.808333,0.822839,0.545873,0.1,0.2,0.580761,0.107836,,0.264522,0.004896,,,1
1.82425,-0.015258,0.000299,-0.043128,0.000261,0,0.000206,0,0,1,0.834331,0.822499,0.119312,0.5,0.1,0.72532,0.012896,,0.646638,0.174841,,,1
0.064285,-0.042862,0.064081,-0.381629,0.206987,-0.028746,0.174442,-0.033608,0.012099,1,0.719662,0.672459,0.358585,0.1,,0.574931,0.186168,,0.151425,0.000526,,,1
0.035715,-0.028566,0.050358,-0.090355,0.057733,-0.009444,0.01738,-0.00394,0.001669,1,0.778216,,0.122426,0.1,,0.507513,0.193926,,0.176554,0.000972,,,1
0.021428,-0.02458,0.063307,-0.193852,0.181182,-0.043343,0.135174,-0.044874,0.027825,1,,,1,,,0.57963,0.310281,,0.132852,0.000312,,,1
0.041428,-0.046092,0.11459,-0.312465,0.282046,-0.065146,0.180953,-0.05803,0.034752,1,0.788748,,0.242344,,,0.604744,0.294524,,0.129352,0.00028,,,1
0.018571,-0.044475,0.244554,-0.481876,0.962317,-0.491587,0.986302,-0.699739,0.926714,1,,,1,,,0.571608,0.441381,,0.098869,0.000096,,,1
0.232853,-0.046712,0.021043,-0.002738,0.000435,-0.000018,0.000062,-0.000004,0,2,0.78183,,0.11959,0.2,,0.580253,0.063026,,0.187922,0.001247,1,,1
0.264289,-0.039527,0.013711,-0.352198,0.04408,-0.001418,0.037347,-0.001657,0.000138,1,0.828437,0.782763,0.367209,0.1,0.1,0.622255,0.069786,,0.234129,0.003005,,,1
0.047143,-0.038649,0.072274,-0.303049,0.205624,-0.035707,0.152645,-0.03678,0.016552,1,0.808794,,0.201377,0.1,,0.57853,0.19635,,0.152714,0.000544,,,1
0.198569,-0.071136,0.059761,-0.62043,0.18882,-0.014736,0.155868,-0.016851,0.003409,1,0.776632,0.771943,0.439463,0.2,0.1,0.558477,0.084568,,0.171597,0.000867,,,1
0.114287,-0.049591,0.048693,-0.117636,0.041899,-0.003819,0.009616,-0.001216,0.000287,2,0.819565,,0.118302,0.3,,0.551193,0.147077,,0.20463,0.001753,,,1
0.164283,-0.051218,0.036395,-0.065681,0.016985,-0.001124,0.002456,-0.000226,0.000039,2,0.825373,,0.117899,0.1,,0.49571,0.094393,,0.258776,0.004484,,,1
0.098569,-0.005971,0.000839,-0.178872,0.008348,-0.000109,0.023912,-0.000395,0.000013,1,,0.801737,0.39787,,0.1,0.953627,0.170971,0.142857,0.285914,0.006683,,,1
0.182861,-0.009543,0.001076,-0.096012,0.003664,-0.000038,0.00365,-0.000048,0.000001,1,0.782864,0.814618,0.310653,0.1,0.1,0.633901,0.087025,0.125,0.409184,0.028033,,,1
0.261431,-0.012785,0.001428,-0.089701,0.003309,-0.000034,0.002308,-0.00003,0.000001,1,0.819781,0.814071,0.68162,0.1,0.1,1,0.092315,0.285714,0.432488,0.034986,,,1
0.125712,-0.012899,0.002964,-0.257319,0.021061,-0.000451,0.039709,-0.001157,0.000064,1,0.792119,0.782565,0.408878,0.1,0.1,0.683058,0.178722,0.181818,0.220027,0.002344,,,1
0.087145,-0.013628,0.004538,-0.175321,0.020802,-0.000644,0.025403,-0.00107,0.000086,1,0.788707,0.72658,0.073086,,0.1,0.631447,0.138058,0.125,0.262179,0.004725,,,1
0.145717,-0.013438,0.002605,-0.185157,0.012685,-0.000227,0.016745,-0.000404,0.000019,1,0.798338,0.808415,0.423955,0.1,0.3,0.764602,0.130447,0.083333,0.296811,0.007761,,,1
0.205715,-0.020348,0.004264,-0.30104,0.022475,-0.000436,0.03162,-0.000836,0.000042,1,0.813437,0.809438,0.315124,0.1,0.1,0.930895,0.097623,0.416667,0.258333,0.004454,,,1
0.071427,-0.028196,0.022676,-0.295962,0.086243,-0.006442,0.085757,-0.008875,0.001718,1,0.773569,0.735219,0.19143,0.1,0.1,0.770465,0.234529,0.333333,0.17731,0.000988,,,1
0.178568,-0.009977,0.001219,-0.022274,0.000898,-0.000009,0.000297,-0.000004,0,1,0.802372,,0.123207,0.1,0.1,1,0.072609,,0.445824,0.039505,,,1
0.059999,-0.02609,0.024034,-0.3685,0.12272,-0.010497,0.164076,-0.019403,0.004301,1,0.654888,0.714032,0.0761,,0.1,0.752566,0.313953,0.166667,0.180702,0.001066,,,1
0.115714,-0.026813,0.012749,-0.159947,0.027453,-0.001208,0.015734,-0.000956,0.000109,1,0.812963,0.699812,0.112071,0.2,0.1,0.82214,0.159541,0.1,0.266051,0.00501,,,1
0.29714,-0.01662,0.001924,-0.084649,0.003423,-0.000036,0.001808,-0.000025,0.000001,1,0.80993,0.809549,0.127902,0.2,0.1,1,0.072303,0.190476,0.404222,0.026698,,,1
0.068571,-0.044024,0.059711,-0.183561,0.090282,-0.011368,0.035938,-0.006275,0.002047,1,0.792344,,0.126314,0.1,,0.810273,0.254168,0.4,0.207039,0.001837,,,1
0.06,-0.019983,0.013708,-0.175873,0.043622,-0.002774,0.03647,-0.003207,0.000528,1,0.792842,0.708767,0.136268,0.1,0.1,0.678491,0.201917,0.125,0.217722,0.002247,,,1
0.212853,-0.027165,0.007361,-0.25714,0.024836,-0.000623,0.022377,-0.000765,0.000049,1,0.77716,0.773126,0.1662,0.4,0.1,1,0.134208,0.066667,0.280796,0.006217,,,1
0.088572,-0.016616,0.006853,-0.226102,0.033507,-0.001281,0.04323,-0.002271,0.000225,1,0.747938,0.764437,0.366339,0.1,0.1,0.912022,0.209191,0.1,0.226401,0.002627,,,1
0.032857,-0.033083,0.067875,-0.222946,0.165992,-0.031626,0.10595,-0.028012,0.013831,1,0.694928,0.647525,0.363247,0.1,0.1,0.736854,0.344756,0.25,0.156158,0.000595,,,1
0.052858,-0.048292,0.090428,-0.381322,0.259091,-0.045056,0.193717,-0.046743,0.021066,1,0.693906,,0.216,,,0.807468,0.552861,0.4,0.154741,0.000573,,,1
0.045715,-0.034652,0.058375,-0.051745,0.031601,-0.004938,0.004592,-0.000995,0.000403,1,0.764052,,0.119765,0.1,,0.591202,0.207709,0.333333,0.176461,0.00097,,,1
0.065714,-0.066232,0.139655,-0.313045,0.23955,-0.046917,0.107305,-0.029166,0.014807,1,0.704173,,0.126657,0.2,,0.55125,0.270704,0.8,0.154572,0.000571,,,1
0.131426,-0.053024,0.044326,-0.277406,0.084023,-0.006519,0.041752,-0.004488,0.000902,1,0.757913,0.708858,0.170497,0.1,,0.669141,0.158342,0.375,0.193856,0.001412,,,1
0.050001,-0.033258,0.049298,-0.053547,0.028731,-0.003947,0.00444,-0.000844,0.0003,1,0.746908,,0.119109,0.1,,0.613347,0.295884,0.166667,0.160366,0.000661,,,1
0.11857,-0.046084,0.041221,-0.521945,0.169162,-0.014057,0.181246,-0.020869,0.004496,1,0.754925,0.752452,0.263695,0.2,0.1,0.517105,0.122622,0.5,0.158297,0.000628,,,1
0.044287,-0.05032,0.121409,-0.171772,0.150451,-0.033712,0.048916,-0.015216,0.008837,1,0.733707,,0.126008,0.1,,0.756338,0.358762,0.333333,0.17684,0.000978,,,1
0.115712,-0.025011,0.011723,-0.097427,0.016479,-0.000715,0.006156,-0.000369,0.000041,1,0.822954,0.793551,0.12362,0.2,0.1,0.761562,0.185893,,0.235692,0.003086,,,1
0.047144,-0.075351,0.270897,-0.614601,0.80202,-0.26787,0.618723,-0.286836,0.248371,1,,,0.977938,0.1,,0.703958,0.416742,0.5,0.120044,0.000208,,,1
0.064284,-0.045966,0.072592,-0.117188,0.067095,-0.009836,0.016339,-0.003321,0.001261,1,0.801047,,0.120357,0.1,,0.687247,0.227549,0.166667,0.176437,0.000969,,,1
0.035714,-0.045544,0.12345,-0.185488,0.182516,-0.045944,0.07054,-0.024649,0.016081,1,0.798503,,0.124705,0.2,,0.780283,0.250023,0.2,0.159407,0.000646,,,1
0.182855,-0.031416,0.011765,-0.162605,0.02196,-0.000763,0.010798,-0.000517,0.000046,1,0.80296,0.792103,0.2939,0.3,0.1,0.637902,0.07942,0.071429,0.221191,0.002394,,,1
0.171426,-0.049198,0.031715,-0.290286,0.067795,-0.004056,0.038036,-0.003153,0.000489,1,0.783032,0.793046,0.147867,0.3,0.1,0.577943,0.101775,,0.206479,0.001818,,,1
0.114288,-0.000552,0.000059,-0.143727,0.000526,-0.000006,0.01423,-0.000017,0.000001,1,,0.781549,0.422943,,0.3,0.62329,0.165776,0.444444,0.305124,0.008668,1.294118,,1
0.349998,-0.000439,0.000033,-0.267692,0.000242,-0.000002,0.016402,-0.000005,0,1,,0.826841,0.422498,,0.1,0.554417,0.053207,0.058824,0.259361,0.004525,0.90991,,1
0.149999,-0.002962,0.00022,-0.610688,0.010154,-0.00007,0.19853,-0.00117,0.000021,1,,0.774256,0.428105,,0.1,0.653803,0.135987,0.25,0.176874,0.000979,,,1
0.111427,-0.000646,0.000055,-0.002687,-0.000065,0,0.000133,0,0,1,0.795954,0.816003,0.498689,0.2,0.2,0.487031,0.162413,0.444444,0.815407,0.442078,0.935484,,1
0.269995,-0.002181,0.000129,-0.057711,0.000315,-0.000002,0.001019,-0.000002,0,1,0.727536,0.794811,0.425526,0.1,0.5,0.585561,0.059399,,0.670826,0.202507,,,1
0.040001,-0.001102,0.000142,-0.119324,0.002648,-0.000032,0.027742,-0.000214,0.000007,1,,0.790272,0.421185,,,0.584144,0.171937,0.142857,0.280539,0.006194,,,1
0.031428,-0.002589,0.000522,-0.332406,0.022894,-0.000427,0.278941,-0.006805,0.000328,1,,0.725574,0.426365,,0.1,0.575063,0.339985,0.25,0.127445,0.000264,,,1
0.192859,-0.002008,0.000075,-0.198697,0.001652,-0.000006,0.016177,-0.000046,0,1,,0.804865,0.42399,,0.1,0.582462,0.075574,0.066667,0.25621,0.004309,,,1
0.021428,-0.011472,0.013725,-0.281299,0.121815,-0.013535,0.282707,-0.043476,0.012519,1,,,0.416717,,,0.720709,0.591768,0.333333,0.140342,0.000388,,,1
0.028571,-0.012396,0.012341,-0.132521,0.047803,-0.00442,0.048687,-0.006237,0.001494,1,,,0.423408,,,0.688636,0.402124,0.666667,0.218806,0.002292,,,1
0.161427,-0.010148,0.001516,-0.449396,0.023541,-0.000327,0.098746,-0.001837,0.000066,1,,0.773548,0.423883,,0.1,0.541345,0.098799,0.111111,0.185927,0.001195,,,1
0.115715,-0.009264,0.001879,-0.000895,0.000073,-0.000001,0.000068,-0.000001,0,1,0.80382,,0.115247,0.2,,0.544566,0.149679,0.2,0.35353,0.015621,,,1
0.027142,-0.011835,0.01194,-0.067984,0.024719,-0.002311,0.013533,-0.001743,0.000421,1,,,1,,,0.620667,0.414516,,0.242238,0.003443,,,1
0.05143,-0.007719,0.002658,-0.095714,0.011791,-0.000375,0.014008,-0.000609,0.00005,1,,0.808933,0.24874,,0.1,0.576396,0.305691,0.142857,0.277976,0.005971,,,1
0.107142,-0.010387,0.002302,-0.137765,0.010866,-0.000222,0.013895,-0.000386,0.00002,1,0.675978,0.806766,0.275594,0.1,0.1,0.564,0.142092,0.222222,0.297988,0.007885,,,1
0.231424,-0.002043,0.000139,-0.025309,0.000102,-0.000001,0.000265,0,0,1,0.791959,0.794449,0.202408,0.2,0.1,0.607797,0.069176,,0.864454,0.558429,,,1
0.072857,-0.005492,0.000961,-0.164752,0.01009,-0.000163,0.028925,-0.000624,0.000026,1,,0.821654,0.418539,,0.1,0.58023,0.225054,0.111111,0.235637,0.003083,,,1
0.094286,-0.013172,0.004169,-0.222305,0.025128,-0.000737,0.040293,-0.001613,0.000122,1,0.791376,0.819471,0.48043,,0.1,0.660364,0.163454,0.222222,0.240476,0.003344,,,1
0.037142,-0.018438,0.020653,-0.110492,0.044819,-0.004655,0.025658,-0.003691,0.000992,1,0.712511,,0.119488,0.1,,0.607083,0.293215,0.2,0.233962,0.002996,,,1
1.73717,-0.011352,0.000198,-0.048766,0.000203,0,0.000207,0,0,1,0.847559,0.843639,0.121855,0.2,0.2,1,0.014085,0.02381,0.705501,0.247737,0.126061,,1
0.215711,-0.017522,0.003289,-0.353423,0.023507,-0.000409,0.045035,-0.001061,0.000048,1,0.715163,0.78693,0.419083,,0.3,0.541656,0.08519,0.333333,0.243751,0.00353,,,1
1.785683,-0.01098,0.000194,-0.110087,0.000478,-0.000001,0.0006,-0.000001,0,2,0.836797,0.828175,0.265797,0.2,0.3,0.777122,0.010774,0.061224,0.63265,0.160197,,,1
0.152859,-0.022585,0.007587,-0.053426,0.006374,-0.000197,0.001522,-0.000064,0.000005,1,0.776283,,0.119007,0.1,0.1,0.868363,0.111052,0.2,0.281712,0.006298,,,1
0.024286,-0.027123,0.066675,-0.132831,0.118471,-0.027044,0.055134,-0.017462,0.01033,1,0.669271,,0.120911,,,0.610889,0.484418,0.666667,0.184597,0.001161,,,1
0.027143,-0.03122,0.082795,-0.473362,0.455725,-0.11226,0.65374,-0.223557,0.142747,2,,,0.04981,,,0.60259,0.467344,0.333333,0.114661,0.000173,,,1
0.072856,-0.033031,0.034548,-0.440442,0.16703,-0.016232,0.210715,-0.028391,0.007154,2,0.677651,0.805589,0.50489,0.1,,0.598621,0.191009,0.166667,0.144618,0.000437,,,1
0.024286,-0.049628,0.233816,-0.536054,0.917158,-0.401434,0.937107,-0.569593,0.646337,2,,,1,,,0.623245,0.316018,0.666667,0.102442,0.00011,,,1
0.504298,-0.019066,0.001715,-0.152712,0.004842,-0.00004,0.003807,-0.000042,0.000001,2,0.819539,0.80721,0.27895,0.2,0.1,0.547304,0.035871,0.074074,0.360268,0.016846,,,1
0.105712,-0.03201,0.022414,-0.053391,0.013611,-0.000888,0.002306,-0.00021,0.000036,3,0.793121,,0.116233,0.1,,0.446629,0.133357,0.3,0.229627,0.00278,,,1
0.05,-0.071635,0.241023,-0.062022,0.075704,-0.02365,0.006338,-0.002747,0.002224,3,,,1,,,0.52291,0.352628,0.25,0.127198,0.000262,,,1
0.044286,-0.06719,0.241128,-0.004956,0.006419,-0.002127,0.000326,-0.000151,0.00013,3,0.793274,,0.114826,,,0.535107,0.28768,0.5,0.150309,0.00051,,,1
0.028571,-0.042843,0.1481,-0.172478,0.216404,-0.069477,0.082466,-0.036747,0.030578,3,0.681876,,0.116068,,,0.5774,0.353197,0.25,0.127507,0.000264,,,1
0.108569,-0.054316,0.063219,-0.111872,0.047209,-0.005099,0.009344,-0.001399,0.000391,3,0.772607,,0.115395,0.1,,0.540985,0.162602,0.25,0.178496,0.001015,,,1
0.07,-0.062453,0.131809,-0.06015,0.046106,-0.009043,0.004443,-0.00121,0.000615,3,0.756051,,0.113239,0.1,,0.537563,0.199105,0.333333,0.167488,0.000787,,,1
0.117143,-0.000207,0.000047,-0.208014,0.000199,-0.000006,0.027015,-0.000005,0.000001,1,,0.82455,0.388369,,0.3,0.875202,0.164132,0.222222,0.250952,0.003966,0.875,,1
0.812856,-0.003331,0.000054,-0.043377,0.000068,0,0.000235,0,0,1,0.835773,0.846825,0.386669,0.2,0.1,1,0.025582,0.054054,0.794767,0.398988,0.513109,,1
0.047142,-0.007444,0.002569,-0.164635,0.020154,-0.000648,0.042061,-0.001835,0.000153,1,,0.702885,0.398958,,0.1,1,0.329673,0.5,0.219296,0.002313,,,1
0.032857,-0.015836,0.017611,-0.013292,0.005298,-0.000543,0.000617,-0.000087,0.000023,2,,,1,,,0.557197,0.403834,0.666667,0.264921,0.004926,,,1
0.078569,-0.009225,0.00243,-0.423544,0.038812,-0.000949,0.168774,-0.00549,0.000347,1,,0.717787,0.399458,,0.1,0.956655,0.195188,0.333333,0.191681,0.00135,,,1
1.571413,-0.009007,0.000137,-0.03086,0.000071,0,0.000114,0,0,3,0.846389,0.82133,0.129536,0.2,0.1,1,0.015079,,0.744341,0.306965,0.543011,,1
0.092859,-0.015886,0.006204,-0.042313,0.006017,-0.000221,0.001605,-0.000082,0.000008,2,0.820224,,0.118489,0.2,,0.629131,0.175612,0.5,0.264585,0.004901,,,1
0.058572,-0.04984,0.086917,-0.255593,0.161816,-0.026213,0.079061,-0.01778,0.007466,3,0.70153,,0.128245,0.1,,1,0.284952,0.2,0.200555,0.001618,,,1
0.185715,-0.028924,0.00951,-0.296633,0.03521,-0.001075,0.034291,-0.001445,0.000114,4,0.774753,0.782066,0.625921,0.1,0.2,0.912887,0.129111,0.166667,0.221906,0.002425,,,1
0.542859,-0.033412,0.00423,-0.140041,0.006327,-0.000074,0.002611,-0.000042,0.000001,4,0.824883,0.74641,0.124223,0.4,0.4,1,0.043277,0.086957,0.312796,0.009573,,,1
0.04,-0.060868,0.195613,-0.50522,0.589609,-0.176037,0.463107,-0.192006,0.148624,4,,,0.394136,,,0.693281,0.482549,0.5,0.121798,0.00022,,,1
0.111428,-0.042247,0.036483,-0.002297,0.000739,-0.000061,0.00011,-0.000012,0.000003,5,0.822296,,0.119082,0.3,,0.595487,0.118798,0.25,0.188865,0.001272,0.454546,,1
0.125712,-0.049149,0.039441,-0.295092,0.085858,-0.006397,0.048947,-0.005057,0.000976,4,0.795217,0.697842,0.17338,0.1,,0.929169,0.137445,0.222222,0.191148,0.001335,,,1
0.035714,-0.02882,0.051844,-0.03936,0.025645,-0.004276,0.003399,-0.000785,0.000339,5,0.74744,,0.119267,0.1,,0.636006,0.288484,0.166667,0.166678,0.000772,,,1
0.032857,-0.049356,0.153521,-0.235381,0.265824,-0.076795,0.120161,-0.048197,0.03609,4,0.700769,,0.129796,,,0.698134,0.307178,0.2,0.150516,0.000513,,,1
0.044286,-0.052536,0.138123,-0.346195,0.330498,-0.080711,0.206283,-0.069949,0.04428,4,0.672804,,0.244812,0.1,,0.601737,0.261074,0.166667,0.145765,0.000451,,,1
0.38285,-0.003032,0.000187,-0.159455,0.00094,-0.000006,0.004953,-0.00001,0,1,0.660058,0.823331,0.400956,,0.2,0.849206,0.05813,0.086957,0.499189,0.062096,,,1
0.025715,-0.007309,0.004627,-0.164566,0.037497,-0.002203,0.079985,-0.006467,0.000984,1,,0.800833,0.414984,,0.2,0.794262,0.403834,0.25,0.182857,0.001118,,,1
0.14714,-0.017272,0.004381,-0.349631,0.031781,-0.000747,0.061285,-0.001973,0.00012,1,,0.783195,0.399371,0.1,0.1,0.896694,0.122334,0.333333,0.223245,0.002484,,,1
0.232856,-0.012605,0.001569,-0.180458,0.007668,-0.000089,0.010449,-0.000158,0.000005,1,0.781238,0.771451,0.250381,0.2,0.1,0.909808,0.075303,0.142857,0.336691,0.012851,,,1
0.09,-0.017707,0.007517,-0.275376,0.042064,-0.001658,0.061968,-0.00336,0.000343,1,0.781816,0.752606,0.465013,,,0.821557,0.191329,0.25,0.208124,0.001876,,,1
0.067144,-0.012742,0.005177,-0.162011,0.023481,-0.000883,0.028366,-0.001455,0.000141,1,0.796287,0.797827,0.165895,0.1,0.3,0.654769,0.143117,,0.262013,0.004713,,,1
0.075714,-0.034232,0.033685,-0.493959,0.176325,-0.016118,0.240935,-0.030551,0.007239,1,,0.774301,0.540163,,0.1,0.788189,0.292076,0.333333,0.148368,0.000485,,,1
0.207142,-0.03078,0.009731,-0.291562,0.033134,-0.00097,0.029877,-0.001202,0.000091,1,0.783214,0.808119,0.341386,0.2,0.1,0.780954,0.083415,0.333333,0.2541,0.004169,,,1
0.039999,-0.024411,0.031904,-0.252102,0.119528,-0.014506,0.116856,-0.019674,0.006187,1,0.786363,0.790976,0.08246,0.1,0.2,0.768256,0.306796,0.166667,0.152125,0.000536,,,1
0.079998,-0.031603,0.026946,-0.27232,0.084123,-0.006656,0.068762,-0.007538,0.001545,1,0.735668,0.805063,0.316814,0.2,0.1,0.918215,0.226195,0.25,0.193713,0.001408,,,1
0.332863,-0.027963,0.005095,-0.122097,0.008059,-0.000137,0.003515,-0.000083,0.000004,1,0.818212,0.819731,0.122274,0.1,0.2,0.988168,0.062359,0.117647,0.317024,0.010101,,,1
0.094287,-0.000757,0.000057,-0.271675,0.001755,-0.000013,0.0609,-0.000137,0.000003,1,,0.816367,0.417557,,0.1,0.71363,0.163454,0.25,0.201561,0.001651,1,,1
0.041428,-0.016644,0.014088,-0.540186,0.164566,-0.012936,0.505365,-0.054678,0.011139,1,,,0.387854,,,1,0.464733,0.25,0.152627,0.000543,,,1
0.81714,-0.004302,0.00007,0.000196,-0.000019,0,0.000099,0,0,1,0.801537,0.748429,0.118321,0.1,0.1,1,0.027849,,0.87636,0.589834,1.266881,,1
0.03,-0.011939,0.009912,-0.145325,0.0437,-0.003366,0.050528,-0.00539,0.001075,1,,0.6587,0.391421,,,0.745907,0.283901,,0.198115,0.001541,,,1
0.182859,-0.007223,0.000661,-0.289446,0.009088,-0.000077,0.034502,-0.000386,0.000009,1,,0.788661,0.414864,,0.1,1,0.136218,0.076923,0.218523,0.00228,,,1
0.029999,-0.017169,0.022441,-0.569895,0.269555,-0.032728,0.84633,-0.142193,0.044752,1,,,0.416126,,0.1,0.63963,0.336599,0.25,0.120754,0.000213,,,1
0.130003,-0.012853,0.002811,-0.275808,0.021334,-0.000432,0.04351,-0.001191,0.000062,1,0.787215,0.78524,0.314265,0.1,0.2,0.992752,0.203622,0.153846,0.243165,0.003496,,,1
0.121427,-0.018621,0.00585,-0.140743,0.015745,-0.000457,0.011391,-0.00045,0.000034,1,0.793505,0.797151,0.200322,0.3,0.1,0.796241,0.133571,0.090909,0.298413,0.00793,,,1
0.162856,-0.016342,0.003263,-0.172583,0.012195,-0.000225,0.01234,-0.000307,0.000015,1,0.76968,0.780175,0.578422,0.2,0.2,1,0.193695,0.142857,0.309099,0.009128,,,1
0.038571,-0.024389,0.033822,-0.475451,0.238347,-0.030703,0.439466,-0.078256,0.026131,1,,,1,,,0.803607,0.243473,,0.158217,0.000627,,,1
0.074286,-0.028246,0.021478,-0.213077,0.058761,-0.004154,0.042032,-0.004122,0.000756,1,0.717253,0.702233,0.421232,0.2,0.1,0.720714,0.227719,0.285714,0.179662,0.001042,,,1
0.025714,-0.030192,0.070248,-0.331718,0.280047,-0.060516,0.291139,-0.087294,0.048892,1,,,1,,,0.564419,0.382018,0.25,0.1387,0.00037,,,1
0.031428,-0.04665,0.144922,-0.641983,0.723933,-0.208926,0.942295,-0.377483,0.282431,1,,,0.050043,,,0.861422,0.655389,0.666667,0.111887,0.000157,,,1
0.457145,-0.022294,0.002259,-0.222967,0.008041,-0.000075,0.00771,-0.000099,0.000002,1,0.829329,0.835557,0.426649,0.1,0.1,0.781733,0.050425,0.045455,0.300353,0.008138,,,1
0.06857,-0.027371,0.023543,-0.076941,0.023994,-0.001916,0.006543,-0.000725,0.00015,1,0.763017,,0.120861,0.1,,0.963327,0.19054,0.285714,0.226179,0.002617,,,1
0.221429,-0.020759,0.003979,-0.23948,0.016238,-0.000287,0.017904,-0.000429,0.00002,1,0.790895,0.748537,0.39005,0.1,0.1,0.83509,0.096438,0.066667,0.301369,0.008249,,,1
